Time,ActuatorDispl Command,ActuatorDispl,AD6 VicGauge0,AD7 VicGauge1,Load,Strain (Gauge0),Strain (Gauge1),Engr. Stress,,Specimen,LTA01,
84.109375,2.7027221,2.7026362,3.2533824,2.7294436,626.99438,32.533824,1.299920751,591.1455187,,,,
84.129395,2.7037232,2.7037563,3.2533741,2.7294426,627.17767,32.533741,1.299920274,591.3183289,,,,
84.149414,2.7047241,2.7048445,3.2533622,2.7294312,627.08533,32.533622,1.299914845,591.2312685,,,,
84.169434,2.7057252,2.7058477,3.2533681,2.7294574,627.04254,32.533681,1.299927323,591.1909251,,,,
84.189453,2.7067261,2.7066607,3.2533426,2.7294359,627.01923,32.533426,1.299917083,591.1689478,,,,
84.209473,2.707727,2.7077458,3.2567761,2.7316105,627.00146,32.567761,1.300952755,591.1521939,,,,
84.229492,2.7087281,2.7087364,3.2671018,2.7400758,627.02026,32.671018,1.304984426,591.169919,,,,
84.249512,2.709729,2.7097306,3.2692792,2.7422202,627.07672,32.692792,1.306005715,591.2231508,,,,
84.269531,2.7107301,2.7106223,3.2727261,2.7440763,627.00574,32.727261,1.306889699,591.1562291,,,,
84.289551,2.711731,2.7117891,3.2727461,2.7440729,627.06744,32.727461,1.306888079,591.2144014,,,,
84.30957,2.7127321,2.7126765,3.2727194,2.7440886,626.98749,32.727194,1.306895557,591.1390226,,,,
84.32959,2.713733,2.7138307,3.2742002,2.7440991,627.08368,32.742002,1.306900557,591.2297129,,,,
84.349609,2.7147338,2.7146368,3.2742496,2.7453575,626.93628,32.742496,1.307499881,591.0907406,,,,
84.369629,2.715735,2.7157075,3.2851567,2.754072,627.0509,32.851567,1.311650236,591.1988071,,,,
84.389648,2.7167358,2.7166548,3.2891355,2.7575073,626.97131,32.891355,1.313286327,591.1237677,,,,
84.409668,2.717737,2.7175386,3.2922599,2.759979,626.82239,32.922599,1.314463495,590.9833623,,,,
84.429688,2.7187378,2.7189238,3.2922544,2.7599599,626.98145,32.922544,1.314454398,591.1333279,,,,
84.449707,2.7197387,2.7198281,3.2922747,2.7599311,626.90961,32.922747,1.314440682,591.0655955,,,,
84.469727,2.7207398,2.7207041,3.293839,2.7611935,626.93518,32.93839,1.315041911,591.0897035,,,,
84.489746,2.7217407,2.7217326,3.305069,2.7695501,626.93579,33.05069,1.319021813,591.0902786,,,,
84.509766,2.7227418,2.7227933,3.3081827,2.7713764,626.92267,33.081827,1.319891604,591.0779087,,,,
84.529785,2.7237427,2.7237298,3.3081441,2.7713623,626.87793,33.081441,1.319884888,591.0357268,,,,
84.549805,2.7247436,2.7248404,3.3081303,2.7714264,626.8855,33.081303,1.319915416,591.042864,,,,
84.569824,2.7257447,2.725642,3.3081636,2.7714171,626.86542,33.081636,1.319910987,591.023932,,,,
84.589844,2.7267456,2.7267303,3.3100746,2.773423,626.86096,33.100746,1.320866314,591.0197271,,,,
84.609863,2.7277467,2.7278373,3.3100867,2.7738214,626.73724,33.100867,1.321056056,590.9030808,,,,
84.629883,2.7287476,2.7287259,3.3197193,2.7823277,626.7597,33.197193,1.325107253,590.9242567,,,,
84.649902,2.7297485,2.7299132,3.3234649,2.7847745,626.68744,33.234649,1.326272563,590.8561282,,,,
84.669922,2.7307496,2.7307465,3.3265023,2.7875319,626.55084,33.265023,1.327585798,590.7273384,,,,
84.689941,2.7317505,2.7316046,3.326483,2.7875326,626.60895,33.26483,1.327586131,590.7821259,,,,
84.709961,2.7327516,2.7328763,3.3264756,2.7875023,626.58447,33.264756,1.327571701,590.7590456,,,,
84.72998,2.7337525,2.7337816,3.32865,2.7882204,626.58789,33.2865,1.327913702,590.76227,,,,
84.75,2.7347534,2.7348056,3.33744,2.7962542,626.60358,33.3744,1.331739868,590.7770629,,,,
84.77002,2.7357545,2.7358606,3.3408604,2.799094,626.61389,33.408604,1.333092347,590.7867835,,,,
84.790039,2.7367554,2.7367373,3.344332,2.8009934,626.63379,33.44332,1.333996952,590.8055457,,,,
84.810059,2.7377565,2.7378566,3.3443308,2.8009298,626.56714,33.443308,1.333966662,590.7427064,,,,
84.830078,2.7387574,2.7385974,3.3443191,2.8009508,626.52954,33.443191,1.333976663,590.7072562,,,,
84.850098,2.7397583,2.7398548,3.3443365,2.800971,626.49219,33.443365,1.333986284,590.6720417,,,,
84.870117,2.7407594,2.7406163,3.3461571,2.8021607,626.42303,33.461571,1.334552889,590.606836,,,,
84.890137,2.7417603,2.7417705,3.3557286,2.8106465,626.51086,33.557286,1.338594323,590.6896443,,,,
84.910156,2.7427614,2.742779,3.359549,2.8131466,626.48834,33.59549,1.339785017,590.6684119,,,,
84.930176,2.7437623,2.7438228,3.3595083,2.8132045,626.3913,33.595083,1.339812592,590.5769202,,,,
84.950195,2.7447631,2.7447567,3.3594685,2.8131676,626.31903,33.594685,1.339795018,590.5087823,,,,
84.970215,2.7457643,2.7457228,3.3594804,2.8131285,626.43427,33.594804,1.339776397,590.6174334,,,,
84.990234,2.7467651,2.7468462,3.3629284,2.8156517,626.41284,33.629284,1.340978092,590.5972286,,,,
85.010254,2.7477663,2.7478313,3.3734579,2.8237662,626.37231,33.734579,1.344842692,590.559016,,,,
85.030273,2.7487671,2.7487888,3.3734562,2.8237035,626.40485,33.734562,1.34481283,590.5896955,,,,
85.050293,2.749768,2.7499218,3.3775389,2.8274677,626.23865,33.775389,1.346605563,590.4329981,,,,
85.070313,2.7507691,2.7506468,3.3775213,2.8275065,626.11945,33.775213,1.346624042,590.3206134,,,,
85.090332,2.75177,2.7517631,3.377562,2.8274467,626.20032,33.77562,1.346595561,590.3968596,,,,
85.110352,2.7527711,2.7525632,3.3775115,2.827487,626.2265,33.775115,1.346614754,590.4215428,,,,
85.130371,2.753772,2.7539248,3.3809652,2.8296378,626.30817,33.809652,1.347639091,590.4985432,,,,
85.150391,2.7547729,2.7546825,3.3912172,2.8373787,626.03912,33.912172,1.351325761,590.2448764,,,,
85.17041,2.755774,2.7557425,3.3938198,2.8402567,626.24908,33.938198,1.352696433,590.4428317,,,,
85.19043,2.7567749,2.7567966,3.3965497,2.842433,626.17786,33.965497,1.353732914,590.3756838,,,,
85.210449,2.757776,2.7577622,3.396528,2.8424242,626.16504,33.96528,1.353728723,590.3635968,,,,
85.230469,2.7587769,2.7589567,3.3964632,2.842411,626.19159,33.964632,1.353722437,590.3886288,,,,
85.250488,2.7597778,2.759701,3.3984203,2.8436604,626.00781,33.984203,1.354317474,590.2153565,,,,
85.270508,2.7607789,2.7608509,3.4096458,2.8524156,626.26312,34.096458,1.358487212,590.456069,,,,
85.290527,2.7617798,2.7617931,3.4130282,2.8545687,626.11365,34.130282,1.359512645,590.315145,,,,
85.310547,2.7627809,2.7628365,3.413064,2.854558,626.14691,34.13064,1.359507549,590.3465034,,,,
85.330566,2.7637818,2.7637768,3.4130309,2.854557,626.19769,34.130309,1.359507072,590.39438,,,,
85.350586,2.7647827,2.7646863,3.413029,2.8545732,626.10626,34.13029,1.359514788,590.3081776,,,,
85.370605,2.7657838,2.7657647,3.4147105,2.8545501,626.20789,34.147105,1.359503786,590.4039968,,,,
85.390625,2.7667847,2.7668321,3.4196293,2.8567076,626.05884,34.196293,1.360531314,590.2634688,,,,
85.410645,2.7677858,2.767746,3.4263232,2.8653784,626.01056,34.263232,1.364660856,590.2179493,,,,
85.430664,2.7687867,2.7689412,3.4314165,2.8688273,626.00909,34.314165,1.366303424,590.2165633,,,,
85.450684,2.7697875,2.7698317,3.4316931,2.8697457,625.96747,34.316931,1.36674082,590.177323,,,,
85.470703,2.7707887,2.7709157,3.4317086,2.8697906,625.95129,34.317086,1.366762204,590.1620681,,,,
85.490723,2.7717896,2.7716703,3.4316773,2.8698196,625.79944,34.316773,1.366776016,590.0189002,,,,
85.510742,2.7727907,2.7731187,3.4352326,2.8715572,626.00739,34.352326,1.367603562,590.2149605,,,,
85.530762,2.7737916,2.7738354,3.4450674,2.8793983,625.89459,34.450674,1.371337953,590.10861,,,,
85.550781,2.7747924,2.7748675,3.4472706,2.8818748,625.79065,34.472706,1.372517407,590.0106128,,,,
85.570801,2.7757936,2.7757161,3.4510171,2.8840642,625.69244,34.510171,1.373560128,589.918018,,,,
85.59082,2.7767944,2.7768662,3.4510322,2.8840067,625.6618,34.510322,1.373532743,589.8891299,,,,
85.61084,2.7777956,2.7778301,3.4510539,2.8840342,625.67566,34.510539,1.37354584,589.9021974,,,,
85.630859,2.7787964,2.778697,3.4510441,2.8840103,625.75085,34.510441,1.373534457,589.9730884,,,,
85.650879,2.7797973,2.7797241,3.4522226,2.8846529,625.76678,34.522226,1.373840501,589.9881076,,,,
85.670898,2.7807984,2.7808695,3.4628677,2.8930762,625.81946,34.628677,1.377852169,590.0377756,,,,
85.690918,2.7817993,2.781848,3.4675794,2.8968139,625.64813,34.675794,1.379632281,589.8762415,,,,
85.710938,2.7828004,2.7827246,3.4703417,2.8992968,625.56494,34.703417,1.380814783,589.7978079,,,,
85.730957,2.7838013,2.7838888,3.470305,2.8993094,625.65894,34.70305,1.380820784,589.8864334,,,,
85.750977,2.7848022,2.7848125,3.4703274,2.8992934,625.64441,34.703274,1.380813164,589.8727342,,,,
85.770996,2.7858033,2.7859478,3.470315,2.8993239,625.57489,34.70315,1.38082769,589.807189,,,,
85.791016,2.7868042,2.7867606,3.4718881,2.9008679,625.3078,34.718881,1.381563033,589.5553701,,,,
85.811035,2.7878053,2.7877445,3.4845452,2.9090168,625.37665,34.845452,1.385444016,589.6202836,,,,
85.831055,2.7888062,2.7887137,3.4856763,2.9111452,625.45648,34.856763,1.386457684,589.6955492,,,,
85.851074,2.7898071,2.7898159,3.4855988,2.9111373,625.46155,34.855988,1.386453922,589.7003293,,,,
85.871094,2.7908082,2.7906418,3.4856198,2.9111657,625.35565,34.856198,1.386467448,589.6004842,,,,
85.891113,2.7918091,2.7915707,3.4856012,2.9112067,625.34302,34.856012,1.386486974,589.5885764,,,,
85.911133,2.7928102,2.7929716,3.4868884,2.9124632,625.55859,34.868884,1.387085393,589.791821,,,,
85.931152,2.7938111,2.7938356,3.4976933,2.921808,625.45178,34.976933,1.391535934,589.6911179,,,,
85.951172,2.794812,2.7950335,3.5015182,2.9239655,625.33594,35.015182,1.392563461,589.5819012,,,,
85.971191,2.7958131,2.7957273,3.5051916,2.9264619,625.26746,35.051916,1.393752393,589.5173366,,,,
85.991211,2.796814,2.7968509,3.5052207,2.9264374,625.33453,35.052207,1.393740725,589.5805718,,,,
86.01123,2.7978151,2.797884,3.505249,2.9264679,625.42712,35.05249,1.393755251,589.6678679,,,,
86.03125,2.798816,2.7987809,3.5052342,2.9264393,625.25745,35.052342,1.39374163,589.5078989,,,,
86.05127,2.7998168,2.7996829,3.5064676,2.927716,625.35321,35.064676,1.394349669,589.5981838,,,,
86.071289,2.800818,2.8006406,3.5161443,2.9354298,625.43768,35.161443,1.398023432,589.6778241,,,,
86.091309,2.8018188,2.8019261,3.5227025,2.9379704,625.48523,35.227025,1.399233414,589.7226554,,,,
86.111328,2.80282,2.8030128,3.5229518,2.9401228,625.4303,35.229518,1.400258513,589.6708661,,,,
86.131348,2.8038208,2.8037558,3.5229042,2.9401424,625.2157,35.229042,1.400267848,589.468536,,,,
86.151367,2.8048217,2.8049002,3.5229566,2.9401155,625.29388,35.229566,1.400255036,589.542246,,,,
86.171387,2.8058228,2.8059142,3.5245397,2.9416947,625.17902,35.245397,1.401007144,589.4339532,,,,
86.191406,2.8068237,2.8068283,3.5353754,2.9501052,625.08661,35.353754,1.405012716,589.3468268,,,,
86.211426,2.8078249,2.8079951,3.538501,2.9523201,625.14813,35.38501,1.406067581,589.4048294,,,,
86.231445,2.8088257,2.808856,3.538528,2.9523005,625.1236,35.38528,1.406058246,589.3817019,,,,
86.251465,2.8098266,2.8099349,3.5384843,2.9522791,625.15424,35.384843,1.406048054,589.41059,,,,
86.271484,2.8108277,2.810811,3.5385346,2.9522843,625.17102,35.385346,1.406050531,589.4264106,,,,
86.291504,2.8118286,2.8117537,3.5407228,2.9544406,625.20453,35.407228,1.407077487,589.4580046,,,,
86.311523,2.8128297,2.8130126,3.551023,2.9544868,625.16962,35.51023,1.40709949,589.4250907,,,,
86.331543,2.8138306,2.8138204,3.5509453,2.9630742,624.92047,35.509453,1.411189313,589.190186,,,,
86.351563,2.8148315,2.8149462,3.5550861,2.965245,624.94012,35.550861,1.412223175,589.2087125,,,,
86.371582,2.8158326,2.8158648,3.558465,2.9671454,624.94391,35.58465,1.413128256,589.2122858,,,,
86.391602,2.8168335,2.816694,3.5584621,2.967104,624.93164,35.584621,1.413108539,589.2007173,,,,
86.411621,2.8178346,2.817981,3.5583959,2.9671588,625.00262,35.583959,1.413134638,589.267639,,,,
86.431641,2.8188355,2.8189516,3.5596406,2.9671254,624.82062,35.596406,1.413118731,589.096045,,,,
86.45166,2.8198364,2.8196735,3.5611084,2.9687085,624.70111,35.611084,1.413872696,588.9833681,,,,
86.47168,2.8208375,2.8210397,3.5724859,2.9783344,624.836,35.724859,1.418457113,589.1105456,,,,
86.491699,2.8218384,2.8219094,3.5752044,2.9804418,624.63324,35.752044,1.41946078,588.9193786,,,,
86.511719,2.8228395,2.8228459,3.575207,2.980443,624.73505,35.75207,1.419461352,589.0153675,,,,
86.531738,2.8238404,2.8238935,3.5751934,2.9804466,624.70215,35.751934,1.419463066,588.9843486,,,,
86.551758,2.8248413,2.8247325,3.5752499,2.9804504,624.62488,35.752499,1.419464876,588.9114966,,,,
86.571777,2.8258424,2.8260262,3.5823503,2.982636,624.67163,35.823503,1.420505787,588.9555736,,,,
86.591797,2.8268433,2.8268476,3.5913954,2.9907677,624.65613,35.913954,1.424378578,588.9409598,,,,
86.611816,2.8278444,2.8278036,3.5914421,2.9932528,624.68518,35.914421,1.425562128,588.9683489,,,,
86.631836,2.8288453,2.8289685,3.5914686,2.9932523,624.68304,35.914686,1.42556189,588.9663312,,,,
86.651855,2.8298461,2.8297133,3.5914574,2.9932413,624.55206,35.914574,1.425556651,588.8428401,,,,
86.671875,2.8308473,2.8309455,3.5914574,2.9931965,624.71307,35.914574,1.425535315,588.9946442,,,,
86.691895,2.8318481,2.8318055,3.5939143,2.9953661,624.62317,35.939143,1.426568605,588.9098843,,,,
86.711914,2.8328493,2.8329272,3.6051652,3.003942,624.68811,36.051652,1.43065295,588.9711113,,,,
86.731934,2.8338501,2.8337631,3.6096609,3.0039063,624.53857,36.096609,1.430635948,588.8301214,,,,
86.751953,2.834851,2.835026,3.6107621,3.0076563,624.65381,36.107621,1.432421917,588.9387725,,,,
86.771973,2.8358521,2.8358276,3.610733,3.0076318,624.60175,36.10733,1.432410249,588.889689,,,,
86.791992,2.836853,2.8368893,3.610687,3.0076814,624.62341,36.10687,1.432433872,588.9101106,,,,
86.812012,2.8378541,2.8379488,3.6107256,3.0076435,624.57251,36.107256,1.432415821,588.8621209,,,,
86.832031,2.838855,2.8389916,3.6135573,3.0102081,624.30933,36.135573,1.433637234,588.6139884,,,,
86.852051,2.8398559,2.8397799,3.6258707,3.0182085,624.25873,36.258707,1.437447492,588.5662815,,,,
86.87207,2.840857,2.8410633,3.6294615,3.0204349,624.388,36.294615,1.438507834,588.6881603,,,,
86.89209,2.8418579,2.8420901,3.6297073,3.0228901,624.37689,36.297073,1.439677144,588.6776856,,,,
86.912109,2.842859,2.8428342,3.6297269,3.0228579,624.2345,36.297269,1.439661809,588.5434368,,,,
86.932129,2.8438599,2.843832,3.6297283,3.0229018,624.29266,36.297283,1.439682717,588.5982715,,,,
86.952148,2.8448608,2.8449314,3.6322525,3.0244601,624.34363,36.322525,1.44042487,588.6463272,,,,
86.972168,2.8458619,2.8460057,3.6416607,3.0325127,624.26489,36.416607,1.44425999,588.5720892,,,,
86.992188,2.8468628,2.8470292,3.6452756,3.0352664,624.12286,36.452756,1.445571463,588.4381799,,,,
87.012207,2.8478639,2.8479054,3.6452756,3.0352359,624.17548,36.452756,1.445556937,588.4877913,,,,
87.032227,2.8488648,2.84901,3.6453028,3.0352483,624.11743,36.453028,1.445562842,588.4330604,,,,
87.052246,2.8498657,2.8499146,3.6453388,3.0352311,624.09521,36.453388,1.445554651,588.4121108,,,,
87.072266,2.8508668,2.8508689,3.6478581,3.0360093,624.13232,36.478581,1.445925275,588.447099,,,,
87.092285,2.8518677,2.8520687,3.659097,3.0371695,624.15472,36.59097,1.44647783,588.4682183,,,,
87.112305,2.8528688,2.8528497,3.6641619,3.0459034,623.99231,36.641619,1.450637424,588.3150942,,,,
87.132324,2.8538697,2.8539405,3.665184,3.0493436,624.00897,36.65184,1.452275849,588.3308017,,,,
87.152344,2.8548706,2.8549767,3.6655581,3.0508635,623.9696,36.655581,1.452999714,588.2936827,,,,
87.172363,2.8558717,2.8558905,3.6655035,3.0508523,623.97461,36.655035,1.45299438,588.2984062,,,,
87.192383,2.8568726,2.856992,3.6655543,3.0508673,624.05267,36.655543,1.453001524,588.3720031,,,,
87.212402,2.8578737,2.8580461,3.6686478,3.0527749,623.99347,36.686478,1.453910035,588.3161879,,,,
87.232422,2.8588746,2.8589017,3.6773663,3.0599055,623.81122,36.773663,1.457306044,588.1443582,,,,
87.252441,2.8598754,2.860038,3.680398,3.0624387,623.81165,36.80398,1.458512502,588.1447636,,,,
87.272461,2.8608766,2.8609035,3.6836491,3.0645394,623.81,36.836491,1.459512978,588.1432079,,,,
87.29248,2.8618774,2.8622115,3.6836445,3.0645659,623.73578,36.836445,1.459525599,588.0732315,,,,
87.3125,2.8628786,2.8628137,3.6836126,3.0645931,623.63135,36.836126,1.459538553,587.9747724,,,,
87.33252,2.8638794,2.8641136,3.683624,3.0645511,623.58459,36.83624,1.45951855,587.9306859,,,,
87.352539,2.8648803,2.8650014,3.6948924,3.0661135,623.55597,36.948924,1.460262657,587.9037023,,,,
87.372559,2.8658814,2.8659973,3.6997938,3.0741892,623.59369,36.997938,1.464108777,587.9392656,,,,
87.392578,2.8668823,2.8670247,3.6997511,3.0764272,623.56226,36.997511,1.465174644,587.9096326,,,,
87.412598,2.8678834,2.8678813,3.6997292,3.0763755,623.50507,36.997292,1.465150021,587.8557125,,,,
87.432617,2.8688843,2.8690412,3.6997666,3.0764236,623.55426,36.997666,1.465172929,587.90209,,,,
87.452637,2.8698852,2.8700261,3.6997879,3.0763936,623.47211,36.997879,1.465158642,587.824637,,,,
87.472656,2.8708863,2.8709176,3.702595,3.0785644,623.52417,37.02595,1.466192504,587.8737205,,,,
87.492676,2.8718872,2.8718572,3.7121744,3.0869577,623.49811,37.121744,1.470189884,587.8491505,,,,
87.512695,2.8728883,2.8730893,3.7174764,3.0906959,623.51764,37.174764,1.471970234,587.8675638,,,,
87.532715,2.8738892,2.874027,3.7174771,3.0907116,623.46307,37.174771,1.471977711,587.8161139,,,,
87.552734,2.8748901,2.8748097,3.7175038,3.0907111,623.48486,37.175038,1.471977473,587.836658,,,,
87.572754,2.8758912,2.8760395,3.7174997,3.0906522,623.42706,37.174997,1.471949421,587.7821628,,,,
87.592773,2.8768921,2.877049,3.7175164,3.0906799,623.30182,37.175164,1.471962614,587.6640835,,,,
87.612793,2.8778932,2.8778133,3.7209961,3.0928569,623.40216,37.209961,1.472999428,587.7586865,,,,
87.632813,2.8788941,2.8790374,3.7331505,3.1025398,623.31506,37.331505,1.477610992,587.6765665,,,,
87.652832,2.879895,2.8799441,3.7349629,3.1050382,623.20544,37.349629,1.478800876,587.5732141,,,,
87.672852,2.8808961,2.881038,3.738049,3.1075361,623.27649,37.38049,1.479990522,587.6402017,,,,
87.692871,2.881897,2.8820729,3.7380159,3.1075435,623.25372,37.380159,1.479994047,587.6187336,,,,
87.712891,2.8828981,2.8830121,3.7380176,3.1075528,623.25439,37.380176,1.479998476,587.6193653,,,,
87.73291,2.883899,2.8839378,3.7380292,3.1075649,623.09912,37.380292,1.480004239,587.472973,,,,
87.75293,2.8848999,2.8849912,3.7427316,3.1097698,623.15973,37.427316,1.481054341,587.5301176,,,,
87.772949,2.885901,2.8859329,3.7527242,3.118444,623.11035,37.527242,1.485185503,587.4835609,,,,
87.792969,2.8869019,2.8870482,3.756453,3.1209388,623.13312,37.56453,1.486373672,587.505029,,,,
87.812988,2.887903,2.8879411,3.7592247,3.1231074,623.05933,37.592247,1.487406487,587.435458,,,,
87.833008,2.8889039,2.8889925,3.7592783,3.1231248,623.06262,37.592783,1.487414774,587.4385599,,,,
87.853027,2.8899047,2.8899844,3.7592106,3.1231334,623.12866,37.592106,1.487418869,587.500824,,,,
87.873047,2.8909059,2.8910136,3.7592385,3.1231248,622.85449,37.592385,1.487414774,587.2423299,,,,
87.893066,2.8919067,2.8919866,3.7610271,3.1252718,622.78333,37.610271,1.488437301,587.1752385,,,,
87.913086,2.8929079,2.8928192,3.7723265,3.133683,622.83191,37.723265,1.492443206,587.2210409,,,,
87.933105,2.8939087,2.8939457,3.7757471,3.1337175,622.7915,37.757471,1.492459637,587.1829414,,,,
87.953125,2.8949096,2.8949935,3.7792063,3.1361942,622.79559,37.792063,1.493639187,587.1867975,,,,
87.973145,2.8959107,2.8960466,3.7791955,3.1386642,622.78082,37.791955,1.494815545,587.172872,,,,
87.993164,2.8969116,2.8970976,3.7791989,3.1386855,622.83228,37.791989,1.494825689,587.2213898,,,,
88.013184,2.8979127,2.8981652,3.7791886,3.1386943,622.7392,37.791886,1.49482988,587.1336317,,,,
88.033203,2.8989136,2.8990226,3.7807283,3.1399202,622.64978,37.807283,1.495413726,587.0493243,,,,
88.053223,2.8999145,2.9000173,3.7907457,3.1483555,622.72107,37.907457,1.499431109,587.1165383,,,,
88.073242,2.9009156,2.9008307,3.794435,3.1504917,622.66058,37.94435,1.500448493,587.0595068,,,,
88.093262,2.9019165,2.9019775,3.7978709,3.1532023,622.53876,37.978709,1.501739439,586.944652,,,,
88.113281,2.9029176,2.9030008,3.8013201,3.1550717,622.34814,38.013201,1.502629757,586.7649308,,,,
88.133301,2.9039185,2.9040737,3.8013148,3.1550789,622.20801,38.013148,1.502633186,586.6328129,,,,
88.15332,2.9049194,2.9051256,3.8013482,3.1550863,622.27972,38.013482,1.50263671,586.7004228,,,,
88.17334,2.9059205,2.9059672,3.8013041,3.1550577,622.16254,38.013041,1.502623089,586.5899426,,,,
88.193359,2.9069214,2.9071894,3.8035545,3.1550674,622.12494,38.035545,1.502627709,586.5544925,,,,
88.213379,2.9079225,2.9077737,3.8158197,3.1575654,622.05219,38.158197,1.503817402,586.485902,,,,
88.233398,2.9089234,2.9090841,3.8183987,3.1669199,622.26794,38.183987,1.508272563,586.6893163,,,,
88.253418,2.9099243,2.9101105,3.818378,3.1684437,622.33612,38.18378,1.508998285,586.7535981,,,,
88.273438,2.9109254,2.9109979,3.818388,3.1684146,622.1178,38.18388,1.508984426,586.5477607,,,,
88.293457,2.9119263,2.91219,3.8184249,3.1684802,622.08862,38.184249,1.509015669,586.5202491,,,,
88.313477,2.9129274,2.912852,3.8183889,3.1684616,621.92126,38.183889,1.50900681,586.362458,,,,
88.333496,2.9139283,2.9139562,3.821461,3.1706986,622.05634,38.21461,1.510072201,586.4898147,,,,
88.353516,2.9149292,2.9150214,3.8323841,3.1802657,622.02936,38.323841,1.514628614,586.4643773,,,,
88.373535,2.9159303,2.9160256,3.8361378,3.1827788,621.91394,38.361378,1.515825499,586.3555565,,,,
88.393555,2.9169312,2.9169674,3.8361742,3.1827638,621.92725,38.361742,1.515818355,586.3681055,,,,
88.413574,2.9179323,2.9180295,3.8361547,3.1827483,621.99695,38.361547,1.515810973,586.4338204,,,,
88.433594,2.9189332,2.9190958,3.8361583,3.1827388,621.89227,38.361583,1.515806449,586.3351255,,,,
88.453613,2.919934,2.9200668,3.8398693,3.1849427,621.81934,38.398693,1.516856075,586.2663654,,,,
88.473633,2.9209352,2.9210198,3.85076,3.1930218,621.72363,38.5076,1.520703815,586.1761276,,,,
88.493652,2.921936,2.9221799,3.8542912,3.1954968,621.823,38.542912,1.521882555,586.2698161,,,,
88.513672,2.9229372,2.9231281,3.8542175,3.1954906,621.71393,38.542175,1.521879602,586.1669822,,,,
88.533691,2.923938,2.9240503,3.8542211,3.1955018,621.61267,38.542211,1.521884936,586.0715119,,,,
88.553711,2.9249389,2.9249868,3.8542321,3.1954732,621.65771,38.542321,1.521871315,586.1139767,,,,
88.57373,2.92594,2.9259908,3.8572822,3.1980734,621.51794,38.572822,1.523109682,585.9821981,,,,
88.59375,2.9269409,2.9271128,3.866967,3.1980505,621.49896,38.66967,1.523098776,585.9643033,,,,
88.61377,2.927942,2.9279771,3.8713164,3.2069359,621.53479,38.713164,1.527330523,585.9980847,,,,
88.633789,2.9289429,2.9290316,3.8741598,3.2103238,621.52728,38.741598,1.52894404,585.9910041,,,,
88.653809,2.9299438,2.9300151,3.8741827,3.2108297,621.55011,38.741827,1.529184979,586.0125288,,,,
88.673828,2.9309449,2.9309399,3.8741829,3.2108264,621.32416,38.741829,1.529183407,585.7994976,,,,
88.693848,2.9319458,2.9319723,3.8741589,3.2108328,621.47565,38.741589,1.529186455,585.9423261,,,,
88.713867,2.9329469,2.9329665,3.8772392,3.2139015,621.46783,38.772392,1.53064795,585.9349532,,,,
88.733887,2.9339478,2.9341242,3.8872135,3.2207947,621.24902,38.872135,1.533930895,585.7286538,,,,
88.753906,2.9349487,2.9351599,3.889349,3.2229147,621.21112,38.89349,1.534940563,585.6929208,,,,
88.773926,2.9359498,2.9359593,3.8928037,3.2254484,621.15173,38.928037,1.536147259,585.6369264,,,,
88.793945,2.9369507,2.9369664,3.8927958,3.2254171,621.27179,38.927958,1.536132352,585.7501219,,,,
88.813965,2.9379518,2.938046,3.8928142,3.2254198,621.13153,38.928142,1.536133638,585.6178814,,,,
88.833984,2.9389527,2.9390461,3.8934135,3.2254527,621.01672,38.934135,1.536149307,585.5096357,,,,
88.854004,2.9399536,2.9401119,3.9056754,3.2269814,621.09424,39.056754,1.536877363,585.5827235,,,,
88.874023,2.9409547,2.9410672,3.9089706,3.2353477,620.89734,39.089706,1.540861885,585.3970814,,,,
88.894043,2.9419556,2.941983,3.9089367,3.2376323,620.9176,39.089367,1.541949945,585.416183,,,,
88.914063,2.9429567,2.9431472,3.9090095,3.2375705,620.92462,39.090095,1.541920512,585.4228016,,,,
88.934082,2.9439576,2.9442635,3.9089556,3.2376158,620.75616,39.089556,1.541942087,585.2639734,,,,
88.954102,2.9449584,2.9452956,3.9091854,3.2375739,620.71613,39.091854,1.541922132,585.2262322,,,,
88.974121,2.9459596,2.9459858,3.9124022,3.2400668,620.46179,39.124022,1.543109397,584.9864343,,,,
88.994141,2.9469604,2.9470611,3.9221194,3.2487752,620.60284,39.221194,1.547256846,585.1194196,,,,
89.01416,2.9479616,2.9481137,3.9264593,3.251935,620.58685,39.264593,1.548761728,585.1043439,,,,
89.03418,2.9489625,2.9489791,3.9264631,3.2519202,620.48206,39.264631,1.548754679,585.0055453,,,,
89.054199,2.9499633,2.9501379,3.926424,3.2519367,620.599,39.26424,1.548762538,585.1157992,,,,
89.074219,2.9509645,2.9509895,3.9264023,3.2519445,620.44763,39.264023,1.548766252,584.9730839,,,,
89.094238,2.9519653,2.9519413,3.9269497,3.25194,620.50604,39.269497,1.548764109,585.0281542,,,,
89.114258,2.9529665,2.953244,3.9301648,3.2543488,620.42413,39.301648,1.549911321,584.9509275,,,,
89.134277,2.9539673,2.9541602,3.9438808,3.2640541,620.28595,39.438808,1.554533552,584.820648,,,,
89.154297,2.9549682,2.9551318,3.9463937,3.2665431,620.2038,39.463937,1.55571896,584.743195,,,,
89.174316,2.9559693,2.9560907,3.949522,3.2686448,620.13806,39.49522,1.556719912,584.6812138,,,,
89.194336,2.9569702,2.9570436,3.9494717,3.2687168,620.19086,39.494717,1.556754203,584.7309949,,,,
