Central Profile,,,Eastern Profile,,,Western Profile,,
-7978464.562,5559375.041,1.839353135,-7886522.562,5567313.041,1.839353135,-8079006.562,5547469.041,1.839353135
-7978478.151,5559474.114,1.839969437,-7886536.151,5567412.114,1.839969437,-8079020.151,5547568.114,1.839969437
-7978491.74,5559573.186,1.840585532,-7886549.74,5567511.186,1.840585532,-8079033.74,5547667.186,1.840585532
-7978505.329,5559672.259,1.841201422,-7886563.329,5567610.259,1.841201422,-8079047.329,5547766.259,1.841201422
-7978518.918,5559771.331,1.841817105,-7886576.918,5567709.331,1.841817105,-8079060.918,5547865.331,1.841817105
-7978532.507,5559870.404,1.842432583,-7886590.507,5567808.404,1.842432583,-8079074.507,5547964.404,1.842432583
-7978546.096,5559969.476,1.843047855,-7886604.096,5567907.476,1.843047855,-8079088.096,5548063.476,1.843047855
-7978559.684,5560068.548,1.843662922,-7886617.684,5568006.548,1.843662922,-8079101.684,5548162.548,1.843662922
-7978573.273,5560167.621,1.844277784,-7886631.273,5568105.621,1.844277784,-8079115.273,5548261.621,1.844277784
-7978586.862,5560266.693,1.844892441,-7886644.862,5568204.693,1.844892441,-8079128.862,5548360.693,1.844892441
-7978600.451,5560365.766,1.845506893,-7886658.451,5568303.766,1.845506893,-8079142.451,5548459.766,1.845506893
-7978614.04,5560464.838,1.84612114,-7886672.04,5568402.838,1.84612114,-8079156.04,5548558.838,1.84612114
-7978627.629,5560563.91,1.846735184,-7886685.629,5568501.91,1.846735184,-8079169.629,5548657.91,1.846735184
-7978641.218,5560662.983,1.847349023,-7886699.218,5568600.983,1.847349023,-8079183.218,5548756.983,1.847349023
-7978654.806,5560762.055,1.847962658,-7886712.806,5568700.055,1.847962658,-8079196.806,5548856.055,1.847962658
-7978668.395,5560861.128,1.84857609,-7886726.395,5568799.128,1.84857609,-8079210.395,5548955.128,1.84857609
-7978681.984,5560960.2,1.849189318,-7886739.984,5568898.2,1.849189318,-8079223.984,5549054.2,1.849189318
-7978695.573,5561059.273,1.849802343,-7886753.573,5568997.273,1.849802343,-8079237.573,5549153.273,1.849802343
-7978709.162,5561158.345,1.850415165,-7886767.162,5569096.345,1.850415165,-8079251.162,5549252.345,1.850415165
-7978722.751,5561257.417,1.851027783,-7886780.751,5569195.417,1.851027783,-8079264.751,5549351.417,1.851027783
-7978736.339,5561356.49,1.8516402,-7886794.339,5569294.49,1.8516402,-8079278.339,5549450.49,1.8516402
-7978749.928,5561455.562,1.852252413,-7886807.928,5569393.562,1.852252413,-8079291.928,5549549.562,1.852252413
-7978763.517,5561554.635,1.852864425,-7886821.517,5569492.635,1.852864425,-8079305.517,5549648.635,1.852864425
-7978777.106,5561653.707,1.853476234,-7886835.106,5569591.707,1.853476234,-8079319.106,5549747.707,1.853476234
-7978790.695,5561752.779,1.854087841,-7886848.695,5569690.779,1.854087841,-8079332.695,5549846.779,1.854087841
-7978804.284,5561851.852,1.854699247,-7886862.284,5569789.852,1.854699247,-8079346.284,5549945.852,1.854699247
-7978817.873,5561950.924,1.855310451,-7886875.873,5569888.924,1.855310451,-8079359.873,5550044.924,1.855310451
-7978831.461,5562049.997,1.855921454,-7886889.461,5569987.997,1.855921454,-8079373.461,5550143.997,1.855921454
-7978845.05,5562149.069,1.856532256,-7886903.05,5570087.069,1.856532256,-8079387.05,5550243.069,1.856532256
-7978858.639,5562248.141,1.857142857,-7886916.639,5570186.141,1.857142857,-8079400.639,5550342.141,1.857142857
-7978872.228,5562347.214,1.857753257,-7886930.228,5570285.214,1.857753257,-8079414.228,5550441.214,1.857753257
-7978885.817,5562446.286,1.858363457,-7886943.817,5570384.286,1.858363457,-8079427.817,5550540.286,1.858363457
-7978899.406,5562545.359,1.858973457,-7886957.406,5570483.359,1.858973457,-8079441.406,5550639.359,1.858973457
-7978912.994,5562644.431,1.859583256,-7886970.994,5570582.431,1.859583256,-8079454.994,5550738.431,1.859583256
-7978926.583,5562743.504,1.860192856,-7886984.583,5570681.504,1.860192856,-8079468.583,5550837.504,1.860192856
-7978940.172,5562842.576,1.860802255,-7886998.172,5570780.576,1.860802255,-8079482.172,5550936.576,1.860802255
-7978953.761,5562941.648,1.861411456,-7887011.761,5570879.648,1.861411456,-8079495.761,5551035.648,1.861411456
-7978967.35,5563040.721,1.862020457,-7887025.35,5570978.721,1.862020457,-8079509.35,5551134.721,1.862020457
-7978980.939,5563139.793,1.862629259,-7887038.939,5571077.793,1.862629259,-8079522.939,5551233.793,1.862629259
-7978994.528,5563238.866,1.863237862,-7887052.528,5571176.866,1.863237862,-8079536.528,5551332.866,1.863237862
-7979008.116,5563337.938,1.863846266,-7887066.116,5571275.938,1.863846266,-8079550.116,5551431.938,1.863846266
-7979021.705,5563437.01,1.864454471,-7887079.705,5571375.01,1.864454471,-8079563.705,5551531.01,1.864454471
-7979035.294,5563536.083,1.865062479,-7887093.294,5571474.083,1.865062479,-8079577.294,5551630.083,1.865062479
-7979048.883,5563635.155,1.865670288,-7887106.883,5571573.155,1.865670288,-8079590.883,5551729.155,1.865670288
-7979062.472,5563734.228,1.866277899,-7887120.472,5571672.228,1.866277899,-8079604.472,5551828.228,1.866277899
-7979076.061,5563833.3,1.866885313,-7887134.061,5571771.3,1.866885313,-8079618.061,5551927.3,1.866885313
-7979089.65,5563932.373,1.867492529,-7887147.65,5571870.373,1.867492529,-8079631.65,5552026.373,1.867492529
-7979103.238,5564031.445,1.868099547,-7887161.238,5571969.445,1.868099547,-8079645.238,5552125.445,1.868099547
-7979116.827,5564130.517,1.868706369,-7887174.827,5572068.517,1.868706369,-8079658.827,5552224.517,1.868706369
-7979130.416,5564229.59,1.869312993,-7887188.416,5572167.59,1.869312993,-8079672.416,5552323.59,1.869312993
-7979144.005,5564328.662,1.869919421,-7887202.005,5572266.662,1.869919421,-8079686.005,5552422.662,1.869919421
-7979157.594,5564427.735,1.870525652,-7887215.594,5572365.735,1.870525652,-8079699.594,5552521.735,1.870525652
-7979171.183,5564526.807,1.871131686,-7887229.183,5572464.807,1.871131686,-8079713.183,5552620.807,1.871131686
-7979184.771,5564625.879,1.871737524,-7887242.771,5572563.879,1.871737524,-8079726.771,5552719.879,1.871737524
-7979198.36,5564724.952,1.872343167,-7887256.36,5572662.952,1.872343167,-8079740.36,5552818.952,1.872343167
-7979211.949,5564824.024,1.872948613,-7887269.949,5572762.024,1.872948613,-8079753.949,5552918.024,1.872948613
-7979225.538,5564923.097,1.873553864,-7887283.538,5572861.097,1.873553864,-8079767.538,5553017.097,1.873553864
-7979239.127,5565022.169,1.874158919,-7887297.127,5572960.169,1.874158919,-8079781.127,5553116.169,1.874158919
-7979252.716,5565121.241,1.87476378,-7887310.716,5573059.241,1.87476378,-8079794.716,5553215.241,1.87476378
-7979266.305,5565220.314,1.875368445,-7887324.305,5573158.314,1.875368445,-8079808.305,5553314.314,1.875368445
-7979279.893,5565319.386,1.875972915,-7887337.893,5573257.386,1.875972915,-8079821.893,5553413.386,1.875972915
-7979293.482,5565418.459,1.87657719,-7887351.482,5573356.459,1.87657719,-8079835.482,5553512.459,1.87657719
-7979307.071,5565517.531,1.877181271,-7887365.071,5573455.531,1.877181271,-8079849.071,5553611.531,1.877181271
-7979320.66,5565616.604,1.877785157,-7887378.66,5573554.604,1.877785157,-8079862.66,5553710.604,1.877785157
-7979334.249,5565715.676,1.87838885,-7887392.249,5573653.676,1.87838885,-8079876.249,5553809.676,1.87838885
-7979347.838,5565814.748,1.878992348,-7887405.838,5573752.748,1.878992348,-8079889.838,5553908.748,1.878992348
-7979361.427,5565913.821,1.879595653,-7887419.427,5573851.821,1.879595653,-8079903.427,5554007.821,1.879595653
-7979375.015,5566012.893,1.880198764,-7887433.015,5573950.893,1.880198764,-8079917.015,5554106.893,1.880198764
-7979388.604,5566111.966,1.880801682,-7887446.604,5574049.966,1.880801682,-8079930.604,5554205.966,1.880801682
-7979402.193,5566211.038,1.881404406,-7887460.193,5574149.038,1.881404406,-8079944.193,5554305.038,1.881404406
-7979415.782,5566310.11,1.882006938,-7887473.782,5574248.11,1.882006938,-8079957.782,5554404.11,1.882006938
-7979429.371,5566409.183,1.882609276,-7887487.371,5574347.183,1.882609276,-8079971.371,5554503.183,1.882609276
-7979442.96,5566508.255,1.883211422,-7887500.96,5574446.255,1.883211422,-8079984.96,5554602.255,1.883211422
-7979456.548,5566607.328,1.883813376,-7887514.548,5574545.328,1.883813376,-8079998.548,5554701.328,1.883813376
-7979470.137,5566706.4,1.884415137,-7887528.137,5574644.4,1.884415137,-8080012.137,5554800.4,1.884415137
-7979483.726,5566805.473,1.885016706,-7887541.726,5574743.473,1.885016706,-8080025.726,5554899.473,1.885016706
-7979497.315,5566904.545,1.885618083,-7887555.315,5574842.545,1.885618083,-8080039.315,5554998.545,1.885618083
-7979510.904,5567003.617,1.886219269,-7887568.904,5574941.617,1.886219269,-8080052.904,5555097.617,1.886219269
-7979524.493,5567102.69,1.886820262,-7887582.493,5575040.69,1.886820262,-8080066.493,5555196.69,1.886820262
-7979538.082,5567201.762,1.887421065,-7887596.082,5575139.762,1.887421065,-8080080.082,5555295.762,1.887421065
-7979551.67,5567300.835,1.888021676,-7887609.67,5575238.835,1.888021676,-8080093.67,5555394.835,1.888021676
-7979565.259,5567399.907,1.888622097,-7887623.259,5575337.907,1.888622097,-8080107.259,5555493.907,1.888622097
-7979578.848,5567498.979,1.889222326,-7887636.848,5575436.979,1.889222326,-8080120.848,5555592.979,1.889222326
-7979592.437,5567598.052,1.889822365,-7887650.437,5575536.052,1.889822365,-8080134.437,5555692.052,1.889822365
-7979606.026,5567697.124,1.890422213,-7887664.026,5575635.124,1.890422213,-8080148.026,5555791.124,1.890422213
-7979619.615,5567796.197,1.891021872,-7887677.615,5575734.197,1.891021872,-8080161.615,5555890.197,1.891021872
-7979633.203,5567895.269,1.89162134,-7887691.203,5575833.269,1.89162134,-8080175.203,5555989.269,1.89162134
-7979646.792,5567994.341,1.892220618,-7887704.792,5575932.341,1.892220618,-8080188.792,5556088.341,1.892220618
-7979660.381,5568093.414,1.892819706,-7887718.381,5576031.414,1.892819706,-8080202.381,5556187.414,1.892819706
-7979673.97,5568192.486,1.893418605,-7887731.97,5576130.486,1.893418605,-8080215.97,5556286.486,1.893418605
-7979687.559,5568291.559,1.894017314,-7887745.559,5576229.559,1.894017314,-8080229.559,5556385.559,1.894017314
-7979701.148,5568390.631,1.894615835,-7887759.148,5576328.631,1.894615835,-8080243.148,5556484.631,1.894615835
-7979714.737,5568489.704,1.895214166,-7887772.737,5576427.704,1.895214166,-8080256.737,5556583.704,1.895214166
-7979728.325,5568588.776,1.895812308,-7887786.325,5576526.776,1.895812308,-8080270.325,5556682.776,1.895812308
-7979741.914,5568687.848,1.896410262,-7887799.914,5576625.848,1.896410262,-8080283.914,5556781.848,1.896410262
-7979755.503,5568786.921,1.897008027,-7887813.503,5576724.921,1.897008027,-8080297.503,5556880.921,1.897008027
-7979769.092,5568885.993,1.897605604,-7887827.092,5576823.993,1.897605604,-8080311.092,5556979.993,1.897605604
-7979782.681,5568985.066,1.898202993,-7887840.681,5576923.066,1.898202993,-8080324.681,5557079.066,1.898202993
-7979796.27,5569084.138,1.898800194,-7887854.27,5577022.138,1.898800194,-8080338.27,5557178.138,1.898800194
-7979809.859,5569183.21,1.899397207,-7887867.859,5577121.21,1.899397207,-8080351.859,5557277.21,1.899397207
-7979823.447,5569282.283,1.899994033,-7887881.447,5577220.283,1.899994033,-8080365.447,5557376.283,1.899994033
-7979837.036,5569381.355,1.900590671,-7887895.036,5577319.355,1.900590671,-8080379.036,5557475.355,1.900590671
-7979850.625,5569480.428,1.901187122,-7887908.625,5577418.428,1.901187122,-8080392.625,5557574.428,1.901187122
-7979864.214,5569579.5,1.901783385,-7887922.214,5577517.5,1.901783385,-8080406.214,5557673.5,1.901783385
-7979877.803,5569678.573,1.902379462,-7887935.803,5577616.573,1.902379462,-8080419.803,5557772.573,1.902379462
-7979891.392,5569777.645,1.902975353,-7887949.392,5577715.645,1.902975353,-8080433.392,5557871.645,1.902975353
-7979904.98,5569876.717,1.903571056,-7887962.98,5577814.717,1.903571056,-8080446.98,5557970.717,1.903571056
-7979918.569,5569975.79,1.904166574,-7887976.569,5577913.79,1.904166574,-8080460.569,5558069.79,1.904166574
-7979932.158,5570074.862,1.904761905,-7887990.158,5578012.862,1.904761905,-8080474.158,5558168.862,1.904761905
-7979945.747,5570173.935,1.90535705,-7888003.747,5578111.935,1.90535705,-8080487.747,5558267.935,1.90535705
-7979959.336,5570273.007,1.905952009,-7888017.336,5578211.007,1.905952009,-8080501.336,5558367.007,1.905952009
-7979972.925,5570372.079,1.906546783,-7888030.925,5578310.079,1.906546783,-8080514.925,5558466.079,1.906546783
-7979986.514,5570471.152,1.907141371,-7888044.514,5578409.152,1.907141371,-8080528.514,5558565.152,1.907141371
-7980000.102,5570570.224,1.907735774,-7888058.102,5578508.224,1.907735774,-8080542.102,5558664.224,1.907735774
-7980013.691,5570669.297,1.908329991,-7888071.691,5578607.297,1.908329991,-8080555.691,5558763.297,1.908329991
-7980027.28,5570768.369,1.908924024,-7888085.28,5578706.369,1.908924024,-8080569.28,5558862.369,1.908924024
-7980040.869,5570867.441,1.909517872,-7888098.869,5578805.441,1.909517872,-8080582.869,5558961.441,1.909517872
-7980054.458,5570966.514,1.910111535,-7888112.458,5578904.514,1.910111535,-8080596.458,5559060.514,1.910111535
-7980068.047,5571065.586,1.910705014,-7888126.047,5579003.586,1.910705014,-8080610.047,5559159.586,1.910705014
-7980081.635,5571164.659,1.911298309,-7888139.635,5579102.659,1.911298309,-8080623.635,5559258.659,1.911298309
-7980095.224,5571263.731,1.911891419,-7888153.224,5579201.731,1.911891419,-8080637.224,5559357.731,1.911891419
-7980108.813,5571362.804,1.912484346,-7888166.813,5579300.804,1.912484346,-8080650.813,5559456.804,1.912484346
-7980122.402,5571461.876,1.913077088,-7888180.402,5579399.876,1.913077088,-8080664.402,5559555.876,1.913077088
-7980135.991,5571560.948,1.913669647,-7888193.991,5579498.948,1.913669647,-8080677.991,5559654.948,1.913669647
-7980149.58,5571660.021,1.914262023,-7888207.58,5579598.021,1.914262023,-8080691.58,5559754.021,1.914262023
-7980163.169,5571759.093,1.914854216,-7888221.169,5579697.093,1.914854216,-8080705.169,5559853.093,1.914854216
-7980176.757,5571858.166,1.915446225,-7888234.757,5579796.166,1.915446225,-8080718.757,5559952.166,1.915446225
-7980190.346,5571957.238,1.916038051,-7888248.346,5579895.238,1.916038051,-8080732.346,5560051.238,1.916038051
-7980203.935,5572056.31,1.916629695,-7888261.935,5579994.31,1.916629695,-8080745.935,5560150.31,1.916629695
-7980217.524,5572155.383,1.917221156,-7888275.524,5580093.383,1.917221156,-8080759.524,5560249.383,1.917221156
-7980231.113,5572254.455,1.917812435,-7888289.113,5580192.455,1.917812435,-8080773.113,5560348.455,1.917812435
-7980244.702,5572353.528,1.918403531,-7888302.702,5580291.528,1.918403531,-8080786.702,5560447.528,1.918403531
-7980258.291,5572452.6,1.918994446,-7888316.291,5580390.6,1.918994446,-8080800.291,5560546.6,1.918994446
-7980271.879,5572551.673,1.919585178,-7888329.879,5580489.673,1.919585178,-8080813.879,5560645.673,1.919585178
-7980285.468,5572650.745,1.920175729,-7888343.468,5580588.745,1.920175729,-8080827.468,5560744.745,1.920175729
-7980299.057,5572749.817,1.920766098,-7888357.057,5580687.817,1.920766098,-8080841.057,5560843.817,1.920766098
-7980312.646,5572848.89,1.921356286,-7888370.646,5580786.89,1.921356286,-8080854.646,5560942.89,1.921356286
-7980326.235,5572947.962,1.921946292,-7888384.235,5580885.962,1.921946292,-8080868.235,5561041.962,1.921946292
-7980339.824,5573047.035,1.922536118,-7888397.824,5580985.035,1.922536118,-8080881.824,5561141.035,1.922536118
-7980353.412,5573146.107,1.923125763,-7888411.412,5581084.107,1.923125763,-8080895.412,5561240.107,1.923125763
-7980367.001,5573245.179,1.923715226,-7888425.001,5581183.179,1.923715226,-8080909.001,5561339.179,1.923715226
-7980380.59,5573344.252,1.92430451,-7888438.59,5581282.252,1.92430451,-8080922.59,5561438.252,1.92430451
-7980394.179,5573443.324,1.924893613,-7888452.179,5581381.324,1.924893613,-8080936.179,5561537.324,1.924893613
-7980407.768,5573542.397,1.925482535,-7888465.768,5581480.397,1.925482535,-8080949.768,5561636.397,1.925482535
-7980421.357,5573641.469,1.926071278,-7888479.357,5581579.469,1.926071278,-8080963.357,5561735.469,1.926071278
-7980434.946,5573740.541,1.92665984,-7888492.946,5581678.541,1.92665984,-8080976.946,5561834.541,1.92665984
-7980448.534,5573839.614,1.927248223,-7888506.534,5581777.614,1.927248223,-8080990.534,5561933.614,1.927248223
-7980462.123,5573938.686,1.927836427,-7888520.123,5581876.686,1.927836427,-8081004.123,5562032.686,1.927836427
-7980475.712,5574037.759,1.928424451,-7888533.712,5581975.759,1.928424451,-8081017.712,5562131.759,1.928424451
-7980489.301,5574136.831,1.929012295,-7888547.301,5582074.831,1.929012295,-8081031.301,5562230.831,1.929012295
-7980502.89,5574235.904,1.929599961,-7888560.89,5582173.904,1.929599961,-8081044.89,5562329.904,1.929599961
-7980516.479,5574334.976,1.930187448,-7888574.479,5582272.976,1.930187448,-8081058.479,5562428.976,1.930187448
-7980530.068,5574434.048,1.930774755,-7888588.068,5582372.048,1.930774755,-8081072.068,5562528.048,1.930774755
-7980543.656,5574533.121,1.931361885,-7888601.656,5582471.121,1.931361885,-8081085.656,5562627.121,1.931361885
-7980557.245,5574632.193,1.931948836,-7888615.245,5582570.193,1.931948836,-8081099.245,5562726.193,1.931948836
-7980570.834,5574731.266,1.932535608,-7888628.834,5582669.266,1.932535608,-8081112.834,5562825.266,1.932535608
-7980584.423,5574830.338,1.933122203,-7888642.423,5582768.338,1.933122203,-8081126.423,5562924.338,1.933122203
-7980598.012,5574929.41,1.933708619,-7888656.012,5582867.41,1.933708619,-8081140.012,5563023.41,1.933708619
-7980611.601,5575028.483,1.934294858,-7888669.601,5582966.483,1.934294858,-8081153.601,5563122.483,1.934294858
-7980625.189,5575127.555,1.934880919,-7888683.189,5583065.555,1.934880919,-8081167.189,5563221.555,1.934880919
-7980638.778,5575226.628,1.935466803,-7888696.778,5583164.628,1.935466803,-8081180.778,5563320.628,1.935466803
-7980652.367,5575325.7,1.93605251,-7888710.367,5583263.7,1.93605251,-8081194.367,5563419.7,1.93605251
-7980665.956,5575424.773,1.936638039,-7888723.956,5583362.773,1.936638039,-8081207.956,5563518.773,1.936638039
-7980679.545,5575523.845,1.937223391,-7888737.545,5583461.845,1.937223391,-8081221.545,5563617.845,1.937223391
-7980693.134,5575622.917,1.937808567,-7888751.134,5583560.917,1.937808567,-8081235.134,5563716.917,1.937808567
